-24.7484720,-0.1210613,-16.9934010
-24.9150870,-1.8344426,-12.6817180
-24.9100060,-4.7760105,-7.0562816
-24.3771360,-8.9102478,-0.1040292
-23.7680280,-14.5178920,8.1497231
-21.4675240,-20.8683950,17.8519190
-18.3173500,-28.2582950,28.9021970
-14.4876370,-36.7911720,41.2904590
-11.6621240,-48.8701480,55.6402850
-4.9356513,-57.8286590,70.3001020
81.2417680,36.8455960,48.0915640
82.9795300,31.4447020,42.1095200
82.7268520,25.9395850,35.8169590
81.9856260,20.3523620,30.0514640
81.7690730,14.5797850,25.0869050
81.3726650,8.6299410,20.6158680
81.2624890,2.3225105,16.6319900
79.8899840,-3.9429450,12.9767820
78.0360950,-10.2911370,9.8126793
75.0658720,-16.2165970,7.3610883
75.0658720,-16.2165970,7.3610883
69.5317000,-19.5707950,8.7852926
62.4764520,-22.2185990,9.6780701
54.6303670,-23.6988140,11.0209750
48.5921440,-26.3253690,11.6345410
44.4128530,-30.4631040,11.2242110
42.3496170,-36.7008710,9.2768135
43.2185100,-45.8639370,5.0687346
48.2471580,-58.4015730,-1.8028693
57.5891460,-73.3778080,-10.5657030
57.5891460,-73.3778080,-10.5657030
54.0702630,-78.9858090,-10.9268280
50.0060010,-84.4403610,-10.8746240
44.3328290,-87.9455260,-9.5265293
39.6806640,-92.5494080,-8.5200319
35.5412600,-98.6341780,-7.8789353
30.8474850,-104.2110800,-6.6499834
25.4358230,-108.2354400,-4.4707689
19.6223550,-111.3189200,-1.6760504
13.9102330,-115.1375600,1.1225587
13.9102330,-115.1375600,1.1225587
8.6961040,-117.8015100,4.9433064
2.6960659,-119.5337400,9.0918570
-4.2572989,-120.5169900,13.5150260
-12.3014790,-120.7473900,18.2558350
-21.3892590,-119.9258300,23.4370380
-30.6548400,-115.7412400,29.2561720
-40.7396510,-109.9486500,35.1259730
-53.0383490,-106.4879500,41.3683850
-66.4139560,-103.0175500,48.5955890
-66.4139560,-103.0175500,48.5955890
-71.4416050,-102.6407900,52.6329310
-76.5616680,-102.0349100,56.8612440
-81.7872850,-101.1471400,61.1790120
-87.1350940,-99.9547580,65.5347600
-92.6451870,-98.4916760,69.8983080
-98.0520250,-96.1747510,74.4237060
-103.4790100,-93.3441700,79.0368120
-109.2234300,-90.4802090,83.6327360
-114.9634000,-87.0098270,88.3619610
-114.9634000,-87.0098270,88.3619610
-121.1248200,-82.8199010,95.4227600
-126.1683200,-78.1386110,101.7855600
-130.9539200,-73.9306180,107.4056600
-134.5052800,-69.1959000,112.3073300
-137.5945600,-64.6526260,116.4995500
-139.4939700,-59.7748150,119.9066000
-141.2238600,-55.1700130,122.6998100
-141.5978200,-50.2518580,124.6114000
-141.4705500,-45.3973660,125.8590200
23.7033390,47.7978710,16.5059640
28.4674570,45.9631960,22.7860410
33.4016760,41.7482110,27.4769360
37.1212500,36.9092060,28.8796600
40.3172070,32.8211560,27.8145070
43.9861300,29.5176940,25.3726560
48.4100490,26.7890610,21.7180080
52.1103210,23.8518450,15.8559890
57.8798330,22.5093230,8.9715366
62.3926430,20.4761940,-0.1961341
62.3926430,20.4761940,-0.1961341
49.5552480,21.6318990,-3.3541491
39.9470900,25.0420150,-5.9104242
32.6893460,28.9435370,-7.1863580
28.0352900,33.6953850,-7.1756167
24.1728740,37.2945370,-5.4242768
21.8470800,40.7157440,-2.1777220
21.2181570,44.4216040,2.5122981
21.6445290,46.9459190,8.7663584
23.7033390,47.7978710,16.5059640
92.1836400,44.5720790,-23.6520690
92.3088230,52.0643960,-28.8805310
83.3147810,55.5387730,-35.7281380
76.1386260,58.4425810,-40.9887470
68.6081850,58.0748440,-43.0469170
61.9392470,57.2612990,-44.1895450
55.3740810,56.7512630,-45.7919880
48.7806130,54.6400870,-45.7430380
41.5447240,52.9310530,-46.9206770
34.2399980,49.5318980,-46.4058570
34.2399980,49.5318980,-46.4058570
30.6129130,41.3927350,-46.8226930
26.9943770,32.5073590,-44.4448740
22.5374810,24.4144380,-42.0804790
16.9182780,17.6789380,-40.8269040
10.5165050,11.3733430,-39.0767860
3.4055500,5.3124223,-36.4998780
-4.5135832,-0.4521852,-33.2529220
-12.7845440,-5.9440403,-28.8816720
-20.5212540,-10.6816650,-23.2528040
-20.5212540,-10.6816650,-23.2528040
-22.2815970,-15.1509270,-20.5185890
-25.0292970,-21.1047630,-16.5928210
-28.7884710,-28.5780940,-11.5064320
-33.0406800,-37.4409710,-4.8262391
-36.9335750,-47.1196370,4.0981684
-42.5633740,-58.3992730,13.5295750
-50.9830820,-73.1949310,23.1747250
-59.9811590,-91.4537890,35.3704300
-66.4139560,-103.0175500,48.5955890
82.7101210,16.6542070,-17.4249420
83.3275910,11.9635760,-19.6868360
83.1440660,6.2061343,-22.2122630
79.7236100,0.9222134,-23.4775090
75.5963130,-3.0134664,-23.6336860
72.0258100,-6.3311582,-23.4487840
69.3284530,-9.9295244,-23.3484360
67.0261610,-13.9190490,-23.1043950
64.6311950,-17.9382500,-22.3516710
61.2948460,-20.4094280,-21.0010600
61.2948460,-20.4094280,-21.0010600
56.7087140,-21.2682020,-16.8013740
51.1767960,-20.5145000,-13.8538780
45.7575720,-20.1823270,-10.9122420
40.7341920,-21.1240580,-7.7532215
36.7471120,-24.8541220,-5.2541518
33.6685870,-31.2817120,-3.7010195
31.8931220,-40.9601060,-3.7164087
32.7681390,-55.0622480,-6.0266819
36.0195690,-72.4294820,-9.4407625
36.0195690,-72.4294820,-9.4407625
33.6207660,-76.6476140,-8.7743483
30.8458120,-80.4314350,-7.4375348
26.7745550,-82.7225880,-5.6142678
22.3319840,-84.2857510,-3.4739416
18.1610760,-85.9829860,-0.8338399
13.9117130,-87.5289000,2.3257749
9.4344349,-88.8487010,5.9827890
4.5718699,-89.4993520,10.0549960
-0.5374493,-89.2466580,14.5766050
-0.5374493,-89.2466580,14.5766050
-5.2795315,-87.7531890,20.0095810
-9.5604315,-85.8055650,24.9634000
-13.7305550,-84.0191730,29.5730150
-17.8854270,-81.9579320,33.8019980
-21.9061110,-79.0850370,37.5370520
-25.4999690,-74.9588850,40.7100600
-28.2533760,-69.3601840,43.4084970
-30.0524670,-62.6096190,45.8457070
-32.0202330,-55.5640830,47.7607880
-32.0202330,-55.5640830,47.7607880
-35.5805170,-54.8779180,55.1012610
-37.3538590,-53.5199130,62.5695950
-38.0465700,-51.9029050,69.7235870
-41.0321270,-50.7119370,75.5653150
-42.7230420,-49.1480900,81.2092130
-44.1115070,-47.4245640,86.3385160
-45.3904340,-45.5770800,90.9134370
-46.6006470,-43.6266560,94.9408340
-47.6858560,-41.5794370,98.4407270
-47.6858560,-41.5794370,98.4407270
-50.0497280,-37.2758940,106.6044800
-52.6559750,-33.0408020,113.8123000
-54.5665470,-28.3393840,119.9541900
-56.3001290,-23.5085980,125.1740200
-57.5945590,-18.3418460,129.3602900
-58.7113650,-12.9843330,132.6820500
-59.7107730,-7.3315673,135.2053100
-59.0809630,-1.0238361,135.6666700
-58.7717590,5.2729354,135.6679200
32.8403700,38.8454090,-13.3410750
38.5607830,35.4087790,-10.9016220
43.5949020,32.1995350,-9.9629354
47.2289700,28.7936710,-9.8351536
49.5477180,25.2517850,-10.7379760
50.6203380,21.5411170,-12.7261760
51.0070230,17.9984090,-16.1698840
50.7648930,14.7763150,-21.1227490
49.7515260,12.0359040,-27.6256640
47.3845020,8.9312878,-35.0353580
47.3845020,8.9312878,-35.0353580
40.2351530,10.7321840,-33.4175070
34.9084590,14.6187500,-32.7125740
30.7409800,17.9541190,-31.2139610
27.6407180,20.5246180,-28.7623310
25.8699400,23.4085290,-26.0205460
25.8725740,27.5681230,-23.8512900
27.0710600,31.4152340,-21.0369320
29.2000470,34.8565180,-17.1810670
32.8403700,38.8454090,-13.3410750
61.4601210,12.9821990,-69.3456270
56.4478230,15.4334470,-73.6468280
50.2900390,18.8261430,-76.1637800
43.8650860,21.4714950,-75.8979190
38.1313630,22.8477750,-74.1418380
32.8927840,23.9299910,-72.4766310
27.9912550,24.5283720,-69.9747770
23.3841710,24.7300360,-66.6715010
18.5686930,25.0955980,-63.1336590
13.7490080,25.0893170,-58.6730040
13.7490080,25.0893170,-58.6730040
12.5632600,20.7254450,-57.7428020
12.6164670,15.7856110,-54.8419490
11.6528980,11.4748960,-51.7790760
9.9394712,7.5007133,-48.3401570
7.4123955,3.7493091,-44.5749470
4.2841005,0.2359382,-40.3126220
0.6953685,-2.9747996,-35.4410860
-3.2419908,-5.8366437,-29.8733770
-7.2877345,-8.3468122,-23.4256480
-7.2877345,-8.3468122,-23.4256480
-10.8616580,-10.8372740,-17.4931430
-14.3864880,-14.0443600,-11.0191860
-17.4791850,-17.9168820,-3.9382384
-19.9036010,-22.4018860,3.6846757
-21.4799730,-27.4208530,11.8275020
-23.0217990,-33.0841480,20.3962960
-25.2577000,-39.5763240,29.3343940
-28.8645780,-47.2202530,38.3574100
-32.0202330,-55.5640830,47.7607880
81.5679020,25.7739030,58.1095350
87.1443020,18.8233550,52.8474500
89.5307460,10.4471420,43.6024440
89.2305450,4.0632362,34.6302680
86.4499590,0.7582976,27.3589500
83.7516020,-2.1948249,22.0488340
81.6307370,-6.0452194,17.9699020
80.1433110,-11.0624250,14.8838510
78.3677520,-16.0762160,12.9004790
75.7082210,-20.3587720,12.0729270
75.7082210,-20.3587720,12.0729270
69.2284010,-24.8209510,13.4786990
60.3643990,-26.6840000,13.4724160
54.1250610,-29.3039000,13.4172400
52.5618550,-32.9917530,13.2909560
52.0128750,-36.4376450,12.6805470
52.0532300,-40.3019220,11.3353580
53.9581490,-46.0994760,8.7056074
61.4695280,-53.0513040,5.5356836
72.1724620,-51.4332770,6.7801533
72.1724620,-51.4332770,6.7801533
77.0661320,-53.8669700,4.5454769
78.4834670,-60.2981800,0.6935366
79.3029480,-65.2953190,-1.7373824
75.5926970,-70.0751420,-3.5730839
75.0007320,-76.4986720,-5.4608855
70.1535110,-82.5919270,-6.6862478
64.3182370,-89.6363140,-7.7395225
54.4210010,-95.0112990,-7.5860205
45.1667980,-103.0497200,-7.9214106
45.1667980,-103.0497200,-7.9214106
33.5759890,-108.1705500,-2.8286035
22.6173020,-112.9863800,2.0450418
13.1260580,-117.7505400,8.2126770
3.2818868,-120.6175000,15.1502190
-6.9503970,-121.7948200,22.6495000
-17.7609210,-121.4878500,30.4892100
-29.8689190,-119.7665500,38.0277370
-42.2276190,-113.1000900,45.3986210
-53.4977760,-105.9461100,54.4672050
-53.4977760,-105.9461100,54.4672050
-57.0493280,-103.6252400,57.5845530
-59.5834540,-100.7017600,62.1841660
-63.8669850,-99.4099660,65.7448040
-68.3098680,-97.9298710,69.8864590
-72.9605870,-96.6071010,74.4803700
-77.8896410,-95.5384520,79.4662860
-82.9770280,-94.8266600,84.9851150
-88.4964600,-94.7525020,90.8269200
-95.3421250,-94.0628280,95.8265080
-95.3421250,-94.0628280,95.8265080
-108.6955000,-89.2437360,105.8811700
-121.2751200,-80.9596560,113.0120400
-130.4187600,-71.5374680,119.4130600
-138.2746900,-63.7365230,125.0813000
-144.3627500,-56.2773930,129.6872100
-148.5926200,-49.0697140,133.1116900
-151.6545100,-42.3318370,135.3139600
-153.8690000,-35.9313850,136.6008800
-154.4815500,-29.5502400,137.1399500
28.7205520,42.1717720,21.1278880
33.9599990,37.7568860,27.0748310
38.6277470,33.1054040,31.2942640
42.4392780,28.4242400,33.1627660
45.8239250,24.0080260,32.6443250
48.9657440,19.8518050,29.9162080
52.9341620,16.3179970,25.5876390
56.1492160,12.6608150,19.0622770
61.3869060,10.9708530,10.4449670
64.0839460,7.4406762,0.0343295
64.0839460,7.4406762,0.0343295
54.1883010,11.9344900,-2.8040187
45.5553170,15.4899130,-3.4118927
38.6840400,19.8332440,-3.8677080
33.2525410,23.8910730,-2.9010906
29.3234540,27.9510820,-0.9172669
27.0172840,32.1561780,1.9626405
26.5365410,36.3696630,6.2570143
27.6271400,40.0461390,12.6929580
28.7205520,42.1717720,21.1278880
101.1822100,36.5319370,-24.8831580
100.2932700,44.4251020,-29.8727570
91.6709140,52.2684710,-37.3322560
80.9958040,56.1120680,-39.4222980
73.0017930,57.3859410,-38.7615240
66.3357700,57.4978220,-38.0584030
60.0727010,56.3812030,-37.2719120
53.4427190,54.6873780,-37.3098680
45.6789360,53.0509110,-38.5325660
38.4921420,49.0273780,-37.6314010
38.4921420,49.0273780,-37.6314010
35.7815400,38.8123740,-38.2484860
32.0955050,29.2262170,-37.7776830
26.9838090,20.6078030,-37.8441810
21.0099540,12.2271330,-37.3001020
14.2649870,4.0406179,-35.6120720
6.4055104,-3.7719481,-33.2487450
-2.3321092,-11.2597890,-29.4684100
-11.8405080,-18.3940260,-24.2568760
-20.1092620,-25.7170140,-17.2862170
-20.1092620,-25.7170140,-17.2862170
-23.9936200,-33.8636860,-8.0872145
-28.6564080,-41.9538760,0.5874856
-32.9921040,-50.2985420,9.0453339
-37.5731700,-58.7615780,17.1217730
-42.1685070,-67.4948960,24.8218120
-46.6437490,-76.6476520,32.1051370
-50.2892000,-86.3423610,39.2005690
-51.9173130,-96.1600420,46.9088400
-53.4977760,-105.9461100,54.4672050
77.0210270,21.3414940,-10.9716050
77.0904850,15.5758250,-15.4630170
73.8241730,8.0327835,-20.5865060
68.2670820,2.2309442,-24.5714020
63.1741290,-1.9229754,-27.0760710
58.9731100,-5.3662190,-28.4673630
55.4185640,-8.4431019,-28.9365770
53.0509190,-12.5681520,-28.8369240
50.8523600,-16.5454640,-27.8178770
48.1057010,-18.6077960,-25.5754740
48.1057010,-18.6077960,-25.5754740
46.3297580,-19.2403550,-21.3960060
43.8134880,-19.2639260,-17.8925000
41.0632100,-19.4916190,-15.3531610
38.1325990,-20.2289680,-13.6767880
34.7780800,-21.5230260,-12.4340370
30.7358780,-24.2409270,-10.8485620
26.7359180,-31.2745820,-8.9452133
24.8041610,-44.1037940,-9.3975821
27.9954890,-59.2214810,-18.4191400
27.9954890,-59.2214810,-18.4191400
25.6604330,-64.3593670,-17.3409880
22.4513210,-69.1307680,-14.9266380
18.0926760,-71.8131100,-11.2209750
13.7137490,-73.9050980,-7.4512730
9.1530581,-75.7539060,-3.3479044
4.2358141,-77.1201630,1.2537010
-1.0281349,-77.5164340,6.4147983
-6.6963358,-77.5583040,12.0792190
-12.7705540,-76.9511720,18.2621610
-12.7705540,-76.9511720,18.2621610
-15.7936310,-76.1158520,22.9481850
-18.7810270,-74.8144840,27.6219960
-21.6286070,-72.8064120,32.2039410
-24.5517370,-70.5560610,36.7286720
-27.5492250,-68.0625990,41.2506560
-30.5311810,-65.1256030,45.7166520
-33.2853160,-61.3572850,49.9589960
-36.1529350,-57.4366800,54.2570110
-39.2990490,-53.5505370,58.6685370
-39.2990490,-53.5505370,58.6685370
-41.6164670,-50.6492920,63.5113300
-44.0079000,-47.8326610,68.5940170
-46.3268320,-44.8737870,73.8502430
-48.7958760,-42.1522830,79.3596340
-51.3094250,-39.4897840,85.0920260
-54.0087850,-37.1066550,91.1339720
-56.6723370,-34.5933760,97.4299010
-58.7995300,-31.1663210,103.6654800
-60.4159810,-27.0122720,109.6768000
-60.4159810,-27.0122720,109.6768000
-61.6003150,-23.5498450,113.3897500
-62.3820080,-19.9009550,116.6293300
-63.3727460,-16.5120770,119.7486800
-63.7758260,-12.8443150,122.2887000
-64.0121230,-9.1761246,124.4776800
-65.1004100,-5.8754191,127.3388700
-64.6419680,-2.0196276,128.7925400
-63.8673550,1.8916711,129.4581600
-63.1910400,5.7397876,129.8945600
29.2107490,44.6895870,-11.9440560
34.8241960,40.1319540,-9.0294991
39.3057250,35.7236750,-7.4314976
43.0752560,31.7030940,-7.3456039
45.2062910,27.6630540,-8.4758902
46.1016160,23.8014340,-10.9576330
46.3670310,20.3338870,-14.9424070
45.6467360,17.1087130,-20.3161430
44.5958600,14.6168240,-27.6530900
41.4789090,11.6464610,-35.5729410
41.4789090,11.6464610,-35.5729410
34.1569520,15.3227870,-33.7288280
28.7582550,19.5267390,-32.3893740
24.7860700,23.7413140,-30.9208180
22.1338330,27.7509210,-28.9878060
20.9330960,31.7627350,-26.8760400
21.1347540,35.5786290,-24.2459490
22.8063720,39.2449490,-21.1304280
25.5349390,42.2282560,-16.8931350
29.2107490,44.6895870,-11.9440560
56.5866470,17.1535660,-65.6404720
54.8705330,22.2500690,-72.5487820
48.2395970,27.6201900,-76.1648480
42.0241360,31.3591210,-76.8414990
37.0140880,33.6213720,-75.9105990
32.6056670,34.9475400,-74.2741320
27.9704610,35.8812560,-72.5724180
23.1900140,36.0888940,-69.9292530
18.6274260,35.2415430,-65.8120350
13.9501060,33.6267970,-60.6625900
13.9501060,33.6267970,-60.6625900
10.9906490,28.7242360,-58.7357480
7.8606777,23.9586070,-56.0469280
4.3683567,19.4299490,-52.7507900
0.6671455,15.0620410,-48.7247240
-3.6013057,10.9308890,-44.2197270
-8.2068462,6.9232745,-39.0549890
-13.0605730,3.0137520,-33.1678920
-17.8493880,-0.7516018,-26.3739070
-21.9542520,-4.0898037,-18.3579790
-21.9542520,-4.0898037,-18.3579790
-23.6393150,-5.9164677,-14.4613070
-25.1002790,-8.6965714,-9.2585478
-27.2835220,-12.3965490,-3.2510104
-29.2166770,-16.9754810,4.0797043
-32.0898360,-22.5018100,12.2563160
-34.0218890,-28.9709210,22.0611310
-38.0904960,-37.3207740,32.8510700
-41.3720590,-47.6471140,45.7657810
-39.2990490,-53.5505370,58.6685370
66.7284390,19.8588680,30.6043740
69.0940320,16.1153620,24.2980580
68.1022490,10.9134580,16.6843360
65.7997740,5.9858689,10.0535140
64.0789870,1.3933895,4.7326822
63.6063960,-3.4476328,0.3432512
62.3107260,-8.1364880,-3.1861765
62.0266420,-13.7051380,-6.0884418
60.4136280,-18.7537630,-7.9588947
57.3759310,-21.7548450,-8.4894257
57.3759310,-21.7548450,-8.4894257
49.9396900,-23.4191740,-3.8453147
40.3924370,-20.7802220,0.5187596
33.7816470,-21.9984460,2.7639093
28.1400830,-24.8125310,3.5217533
23.9578500,-29.8250180,2.6545136
21.4321650,-37.1153300,0.1409428
25.0376220,-50.0109410,-5.3704343
28.5325850,-63.5139660,-11.9655400
38.7745970,-83.2531590,-21.9458660
38.7745970,-83.2531590,-21.9458660
33.7269740,-88.9764790,-22.0760140
29.2079240,-94.6886060,-22.1407220
24.3490090,-99.1296160,-21.2485680
19.5994150,-102.8254400,-19.7435630
14.9472570,-105.5761700,-17.4978200
10.4115010,-107.5822100,-14.7535150
5.9462099,-109.3244900,-11.8412370
1.5280162,-110.5196600,-8.4791889
-2.7681391,-111.6898700,-4.6611400
-2.7681391,-111.6898700,-4.6611400
-8.5006428,-113.0670200,-0.1526336
-14.5989450,-113.9720600,4.5406742
-21.1626030,-114.6063300,9.5672379
-28.1601430,-113.0637100,14.8511530
-35.6779400,-110.9066900,20.4467950
-43.8471180,-107.9787900,26.3097990
-53.0619090,-104.6072100,32.3068310
-61.4040410,-97.3615190,38.6824460
-70.0232540,-89.4078670,45.5221940
-70.0232540,-89.4078670,45.5221940
-74.1049500,-88.0782700,50.2979740
-78.5095900,-86.7263950,55.1582680
-83.4656140,-85.6191640,60.0308040
-88.8357470,-84.6580350,64.9727940
-94.2314000,-83.4236070,70.1124110
-99.7008900,-81.9546590,75.4315260
-105.4212600,-80.4641040,80.8825680
-110.7935000,-78.1661220,86.6035610
-116.3031100,-75.6521610,92.4578780
-116.3031100,-75.6521610,92.4578780
-120.7937100,-72.4466780,96.3567580
-125.1395100,-69.4843520,99.8277440
-129.2004700,-66.5593870,102.9704100
-132.5693100,-63.0838930,105.6701000
-135.4889100,-59.4128460,107.9529700
-137.9093000,-55.5050540,109.7670600
-140.0414000,-51.5695500,111.2994200
-141.8324100,-47.4633750,112.5823800
-142.7881000,-43.0327420,112.8997700
13.5207230,47.6688420,13.6208980
18.6793940,43.4278260,18.0998270
22.8826640,38.6165500,20.7891810
26.8150270,34.0846060,21.6388300
30.7003710,30.0246010,20.6964320
34.5680810,26.4338230,17.9892440
38.0951420,22.9276920,13.5186670
41.5283390,19.6453550,7.3899479
45.5839420,17.5837500,-0.4926987
50.0451660,17.0902060,-10.5427040
50.0451660,17.0902060,-10.5427040
38.2562870,18.9476360,-10.2562730
29.4708080,23.7004570,-10.3185660
22.5250470,28.8539510,-10.6850580
16.9951970,33.1069340,-9.7438307
13.2594930,37.2954250,-8.2229328
11.2739500,41.1174620,-5.2903328
11.0766270,44.6094060,-0.7056351
12.0764940,46.9940490,5.9648123
13.5207230,47.6688420,13.6208980
79.2798390,42.4648480,-33.2886350
77.6074980,49.9200100,-37.8329280
69.3720250,55.5965580,-42.7223280
60.6866800,58.6344600,-45.5778390
52.7459490,59.5446400,-46.6449660
46.3909610,60.5127370,-48.0842060
40.0204730,59.0773960,-47.6002080
34.0741310,57.9392700,-48.0602300
28.5202010,54.2435840,-46.2966730
22.2735080,50.7001720,-45.6645200
22.2735080,50.7001720,-45.6645200
16.1333920,38.6072920,-43.1700330
9.2318029,28.7083950,-42.0112530
3.2049007,19.2722260,-39.7504160
-2.8996439,11.3467970,-37.9236640
-9.2527990,4.7727494,-36.7780300
-14.6162000,-1.5968555,-34.2111970
-20.2051050,-7.2272029,-32.0732420
-23.7519040,-11.7598660,-27.2523560
-27.2114430,-14.7407590,-22.6996710
-27.2114430,-14.7407590,-22.6996710
-29.1280160,-20.5342100,-14.2476840
-31.9103570,-27.4303050,-6.3237205
-35.7646640,-34.8577080,1.1675439
-40.7943420,-42.5834240,8.3137274
-46.0592960,-50.8092990,15.6384700
-52.0199390,-59.6337130,22.8791010
-59.5091020,-69.4200130,29.7119200
-67.3027110,-80.7963790,36.6463090
-70.0232540,-89.4078670,45.5221940
55.6007540,-0.8976656,83.6117940
60.5637170,-5.2662492,79.9343340
64.0842740,-8.7758141,73.2573390
66.8041150,-12.6919800,67.7116930
68.2165760,-15.5186530,61.9993130
68.3119960,-17.1878130,56.5837630
67.8502350,-20.2643850,51.8639490
66.5088960,-23.6899050,47.3655320
64.3535690,-27.6186620,43.0549550
61.0628660,-31.0402970,38.9144060
61.0628660,-31.0402970,38.9144060
54.7745780,-32.5975490,37.4281690
49.1853450,-31.6752890,35.2626500
45.3564260,-31.5145780,32.4992450
43.3774300,-32.5508000,29.0937210
42.5777820,-34.1955260,24.7519800
42.9763530,-37.2875940,19.2520240
46.0120510,-43.4990810,13.0656510
52.5701220,-52.6128730,6.8290024
67.0997160,-63.3283420,3.9742751
67.0997160,-63.3283420,3.9742751
68.9184570,-67.1794970,0.2748340
68.9623340,-70.9415660,-3.3142428
67.6251910,-74.8405150,-6.6652699
66.5024950,-80.0308150,-9.2834196
63.0157780,-85.5303730,-12.3675310
56.6982610,-90.7084350,-15.9349040
48.1092990,-95.6823120,-19.6955450
37.7214090,-100.8380900,-23.5137270
25.4017640,-105.9024100,-27.3855550
25.4017640,-105.9024100,-27.3855550
16.4237980,-108.9555900,-29.6587450
7.0978703,-110.6888200,-31.5748180
-2.6558726,-111.2306900,-33.2531510
-12.9156740,-110.3164400,-34.6675720
-23.6605680,-107.7910500,-35.7443430
-35.0114140,-104.0657300,-36.8422090
-46.5680310,-98.0693050,-36.9699210
-58.4703670,-90.5416490,-36.5778660
-70.7040410,-81.5706630,-35.6180880
-70.7040410,-81.5706630,-35.6180880
-75.9341580,-78.8460160,-34.4183270
-81.4820100,-75.9473720,-32.7158050
-87.7088550,-73.2204440,-32.1352160
-94.1282420,-70.1754910,-30.4467750
-101.1685800,-67.3409420,-29.8964610
-108.5508900,-64.3314670,-28.7615930
-116.3672000,-61.2615930,-27.5144460
-124.7062100,-58.2454570,-26.3192960
-132.9270600,-54.4468350,-24.2701640
-132.9270600,-54.4468350,-24.2701640
-141.0132300,-49.6519050,-22.2170490
-148.3851900,-44.2470400,-20.2716140
-155.0376600,-38.2457660,-18.4104120
-160.9585100,-31.5937180,-16.5827670
